,订单id,交易id,父交易id,交易金额,错误码,交易类别,交易状态,交易创建日期
10366,211414324733,253957772797,247644132861,44.71,,refund,success,2017-02-02
10367,216665429501,253959443965,,58.0,,sale,success,2017-02-02
10368,216726115837,254028125693,,24.1,,sale,success,2017-02-02
10369,216731391485,254034810365,,38.5,,sale,success,2017-02-02
10370,216745514493,254051358205,,200.0,,sale,success,2017-02-02
10371,216745514493,254051390973,,4.62,,sale,success,2017-02-02
10372,216792602109,254107981309,,78.0,,sale,success,2017-02-02
10373,216794600957,254110537213,,65.0,,sale,success,2017-02-02
10374,216888579581,254217754109,,50.0,,sale,success,2017-02-02
10375,216897164797,254227387901,,65.0,,sale,success,2017-02-02
10376,216905225725,254237709821,,59.2,,sale,success,2017-02-02
10377,216909157885,254242002429,,111.52,,sale,success,2017-02-02
10378,340447499773,291812021757,,52.0,,sale,success,2017-02-02
10379,343419360765,306189440509,,123.18,,sale,success,2017-02-02
10380,343425684989,306196649469,,39.0,,sale,success,2017-02-02
10381,343431452157,306203825661,,136.73,,sale,success,2017-02-02
10382,343996274173,307316200957,,72.0,,sale,success,2017-02-03
10383,344380478973,307880793597,,26.0,,sale,success,2017-02-03
10384,344391456253,307893999101,,11.0,,sale,success,2017-02-03
10385,344744760829,307940562429,,73.81,,sale,success,2017-02-03
10386,344783492605,308518229501,,112.0,,sale,success,2017-02-03
10387,344843982333,308808783357,,105.3,,sale,success,2017-02-03
10388,344853779965,309085050365,,76.0,,sale,success,2017-02-03
10389,345192437245,309206717949,,100.0,,sale,success,2017-02-03
10390,345193813501,309207963133,,102.0,,sale,success,2017-02-03
10391,345210394109,309227263485,,32.0,,sale,success,2017-02-03
10392,345211213309,309228180989,,134.0,,sale,success,2017-02-03
10393,345220060669,309389989373,,129.3,,sale,success,2017-02-04
10394,345234806269,309407716861,,11.31,,sale,success,2017-02-04
10395,345331209725,309658490365,,195.9,,sale,success,2017-02-04
10396,345354900989,309730350589,,77.0,incorrect_zip,sale,failure,2017-02-04
10397,345354900989,309730547197,,77.0,,sale,success,2017-02-04
10398,345383867901,309761775101,,35.0,,sale,success,2017-02-04
10399,345605772797,310151386621,,26.0,,sale,success,2017-02-04
10400,345871881725,310648575485,,69.0,,sale,success,2017-02-04
10401,345944823293,310734591485,,44.71,,sale,success,2017-02-04
10402,345945216509,310735050237,,75.0,,sale,success,2017-02-04
10403,346126947837,310796228093,,128.0,,sale,success,2017-02-04
10404,346172724733,310816347645,,25.32,,sale,success,2017-02-04
10405,346210473469,310835254781,,45.0,,sale,success,2017-02-04
10406,346277385725,310863861245,,94.3,,sale,success,2017-02-04
10407,346291869181,310869235197,,65.0,,sale,success,2017-02-04
10408,346292950525,310869726717,,21.01,incorrect_zip,sale,failure,2017-02-04
10409,346292950525,310870611453,,21.01,,sale,success,2017-02-04
10410,346293835261,310871758333,,11.31,,sale,success,2017-02-04
10411,346300225021,310873658877,,58.0,,sale,success,2017-02-04
10412,346303469053,310877689341,,11.0,,sale,success,2017-02-04
10413,346324702717,310890010109,,50.0,,sale,success,2017-02-04
10414,346345281021,310915470845,,19.0,,sale,success,2017-02-05
10415,346352096765,310926841341,,65.0,,sale,success,2017-02-05
10416,346468357629,311080261117,,115.0,,sale,success,2017-02-05
10417,346543134205,311180269053,,120.0,,sale,success,2017-02-05
10418,346569971197,311212971517,,62.8,incorrect_zip,sale,failure,2017-02-05
10419,346569971197,311213168125,,62.8,,sale,success,2017-02-05
10420,192394106365,311216608765,225208309245,43.1,,refund,success,2017-02-05
10421,346601526781,311250359805,,25.43,,sale,success,2017-02-05
10422,346629871101,311284667901,,77.79,,sale,success,2017-02-05
10423,346667062781,311331100157,,199.0,,sale,success,2017-02-05
10424,346686592509,311353447933,,26.0,,sale,success,2017-02-05
10425,346695669245,311365211645,,29.5,,sale,success,2017-02-05
10426,211417503229,311388411389,247647704573,7.0,,refund,success,2017-02-05
10427,345944823293,311389066749,310734591485,3.5,,refund,success,2017-02-05
10428,346735547901,311411611133,,37.0,,sale,success,2017-02-05
10429,346782078461,311463122429,,52.0,,sale,success,2017-02-05
10430,346827986429,311518598653,,40.94,,sale,success,2017-02-05
10431,346864293373,311563720189,,11.31,,sale,success,2017-02-06
10432,346871600637,311572665853,,50.0,,sale,success,2017-02-06
10433,346943985149,311666447869,,65.0,,sale,success,2017-02-06
10434,346984060413,388207252989,,143.0,,sale,success,2017-02-06
10435,347129386493,388666201597,,43.85,,sale,success,2017-02-06
10436,347143116285,388682356221,,79.0,,sale,success,2017-02-06
10437,347153995261,388696446461,,69.0,,sale,success,2017-02-06
10438,347167659517,388712601085,,75.0,,sale,success,2017-02-06
10439,347188499965,388737209853,,42.0,,sale,success,2017-02-06
10440,177727935997,388808185341,207339918845,46.22,,refund,success,2017-02-06
10441,347334252029,388909962749,,78.39,incorrect_zip,sale,failure,2017-02-06
10442,347334252029,388910781949,,78.39,incorrect_zip,sale,failure,2017-02-06
10443,347334252029,388912125437,,78.39,,sale,success,2017-02-06
10444,347369346557,388953445885,,27.0,incorrect_zip,sale,failure,2017-02-06
10445,347369346557,388953511421,,27.0,incorrect_zip,sale,failure,2017-02-06
10446,347369346557,388953609725,,27.0,,sale,success,2017-02-06
10447,347397068285,388987164157,,42.0,,sale,success,2017-02-06
10448,347588531709,390206789117,,80.27,,sale,success,2017-02-07
10449,198018962941,390222976509,232197199357,62.0,,refund,success,2017-02-07
10450,193332221437,390223500797,226427999741,48.0,,refund,success,2017-02-07
10451,193295521277,390237558269,226381567485,30.17,,refund,success,2017-02-07
10452,212294604285,390299096573,248662988285,124.99,,refund,success,2017-02-07
10453,211075208701,390299620861,247236892157,107.75,,refund,success,2017-02-07
10454,347654821373,390325736957,,125.0,,sale,success,2017-02-07
10455,347749160445,390593549821,,26.0,,sale,success,2017-02-07
10456,347783239165,390664164861,,190.72,,sale,success,2017-02-07
10457,347818694141,390707549693,,198.0,,sale,success,2017-02-07
10458,347818694141,390724031997,390707549693,62.0,,refund,success,2017-02-07
10459,347834258941,390726227453,,59.0,,sale,success,2017-02-07
10460,347977094653,390889510397,,115.0,,sale,success,2017-02-07
10461,347992135165,390907303421,,68.2,,sale,success,2017-02-07
10462,347994265085,390909892093,,55.49,,sale,success,2017-02-07
10463,345211213309,391215027709,309228180989,69.0,,refund,success,2017-02-08
10464,345331209725,391215814141,309658490365,116.1,,refund,success,2017-02-08
10465,345331209725,391216109053,309658490365,15.0,,refund,success,2017-02-08
10466,345211213309,391219910141,309228180989,7.0,,refund,success,2017-02-08
10467,348358907389,391356814845,,137.92,,sale,success,2017-02-08
10468,201524876797,391456888317,236230546941,15.0,,refund,success,2017-02-08
10469,348803503613,391876810237,,49.0,,sale,success,2017-02-09
10470,348844234237,391925405181,,39.0,,sale,success,2017-02-09
10471,348924745213,392019777021,,198.26,,sale,success,2017-02-09
10472,349004928509,392115557885,,33.94,,sale,success,2017-02-09
10473,349010335229,392120997373,,71.8,incorrect_cvc,sale,failure,2017-02-09
10474,349010335229,392121816573,,71.8,,sale,success,2017-02-09
10475,349030454781,392145278461,,25.32,,sale,success,2017-02-09
10476,192995792381,392169919997,225983108605,50.0,,refund,success,2017-02-09
10477,349069415933,392190006781,,193.0,,sale,success,2017-02-09
10478,349193246205,392330089981,,146.3,,sale,success,2017-02-09
10479,349484750333,392681756157,,35.8,card_declined,sale,failure,2017-02-10
10480,349484750333,392684475901,,35.8,,sale,success,2017-02-10
10481,349511751165,392713672189,,42.0,,sale,success,2017-02-10
10482,349660845565,392885147133,,219.16,,sale,success,2017-02-10
10483,349772486141,393012647421,,32.0,,sale,success,2017-02-10
10484,349776352765,393016972797,,73.81,,sale,success,2017-02-10
10485,349901198845,393161610749,,52.0,,sale,success,2017-02-10
10486,350056814077,393341769213,,24.0,,sale,success,2017-02-11
10487,350084175357,393372177917,,64.0,,sale,success,2017-02-11
10488,350328296957,393652770301,,69.5,,sale,success,2017-02-11
10489,350416901629,393755006461,,80.27,,sale,success,2017-02-11
10490,350507537917,393896498685,,25.32,,sale,success,2017-02-12
10491,350674228733,394110735869,,38.5,,sale,success,2017-02-12
10492,350727476733,394178270717,,200.0,,sale,success,2017-02-12
10493,350731933181,394183513597,,50.0,,sale,success,2017-02-12
10494,350674228733,394228012541,394110735869,38.5,,refund,success,2017-02-12
10495,350787606013,394250327549,,91.05,,sale,success,2017-02-12
10496,350818145789,394288338429,,129.3,,sale,success,2017-02-12
10497,350819718653,394290402813,,29.48,,sale,success,2017-02-12
10498,350836692477,394312324605,,193.95,,sale,success,2017-02-12
10499,350857434621,394339816957,,138.0,,sale,success,2017-02-12
10500,212324423165,394421507581,248698344957,42.0,,refund,success,2017-02-12
10501,194790397437,394431272445,228249277949,67.97,,refund,success,2017-02-12
10502,195823801853,394432091645,229557114365,148.0,,refund,success,2017-02-12
10503,207589479933,394432386557,242907256317,20.0,,refund,success,2017-02-12
10504,203995715069,394432550397,238872303101,68.0,,refund,success,2017-02-12
10505,204551001597,394432779773,239487161853,52.0,,refund,success,2017-02-12
10506,210534798845,394433041917,246560396797,46.8,,refund,success,2017-02-12
10507,207099565565,394433205757,242291250685,28.0,,refund,success,2017-02-12
10508,351014852093,394521023997,,72.0,incorrect_zip,sale,failure,2017-02-12
10509,351014852093,394522039805,,72.0,,sale,success,2017-02-12
10510,351077733885,394594653693,,41.48,,sale,success,2017-02-12
10511,351103096317,394625750525,,39.22,,sale,success,2017-02-12
10512,351199204861,394773992957,,138.0,,sale,success,2017-02-13
10513,351286531581,394899789309,,28.55,,sale,success,2017-02-13
10514,351289873917,394904868349,,11.0,,sale,success,2017-02-13
10515,351290725885,394905982461,,19.0,,sale,success,2017-02-13
10516,351293543933,394910340605,,35.0,,sale,success,2017-02-13
10517,351298917885,394918303229,,35.0,,sale,success,2017-02-13
10518,351327294973,394961425917,,73.0,,sale,success,2017-02-13
10519,351327622653,394961753597,,20.47,,sale,success,2017-02-13
10520,351328212477,394962572797,,65.0,,sale,success,2017-02-13
10521,201524876797,394965882365,236230546941,58.0,,refund,success,2017-02-13
10522,351345087997,394982626813,,25.0,,sale,success,2017-02-13
10523,351348823549,394987017725,,64.0,,sale,success,2017-02-13
10524,351373759997,395014084093,,37.71,,sale,success,2017-02-13
10525,351374546429,395014804989,,20.47,,sale,success,2017-02-13
10526,351385556477,395025946109,,26.94,,sale,success,2017-02-13
10527,351396959741,395039217149,,28.0,,sale,success,2017-02-13
10528,351403709949,395046032893,,66.81,,sale,success,2017-02-13
10529,351423862269,395070084605,,46.87,,sale,success,2017-02-13
10530,351436772861,395087615485,,65.0,,sale,success,2017-02-13
10531,351448274429,395102328317,,19.0,,sale,success,2017-02-13
10532,351457383933,395113633277,,70.0,,sale,success,2017-02-13
10533,351482156541,395143386621,,46.87,,sale,success,2017-02-13
10534,351482189309,395143419389,,27.0,,sale,success,2017-02-13
10535,351524820477,395193357821,,28.55,,sale,success,2017-02-13
10536,351531111933,395200337405,,39.0,,sale,success,2017-02-13
10537,345193813501,395200665085,309207963133,15.0,,refund,success,2017-02-13
10538,351531537917,395200861693,,185.33,,sale,success,2017-02-13
10539,351532226045,395201484285,,27.0,,sale,success,2017-02-13
10540,351524820477,395228026365,395193357821,7.0,,refund,success,2017-02-13
10541,200384779773,395231663613,234995717629,296.0,,refund,success,2017-02-13
10542,200502547965,395232744957,235146548733,68.0,,refund,success,2017-02-13
10543,351560308221,395232843261,,11.0,,sale,success,2017-02-13
10544,207431308797,395233498621,242718676477,43.0,,refund,success,2017-02-13
10545,196489254397,395233662461,230386013693,72.0,,refund,success,2017-02-13
10546,210943514109,395234350589,247066400253,60.0,,refund,success,2017-02-13
10547,196117894653,395234842109,229933159933,48.0,,refund,success,2017-02-13
10548,196175697405,395235300861,230006298109,40.95,,refund,success,2017-02-13
10549,197656188413,395235661309,231793989117,148.0,,refund,success,2017-02-13
10550,351568074237,395242673661,,20.47,,sale,success,2017-02-13
10551,351571875325,395247162877,,37.71,,sale,success,2017-02-13
10552,351580100093,395256763901,,80.0,,sale,success,2017-02-13
10553,351594452477,395272721917,,20.47,,sale,success,2017-02-13
10554,351600252413,395279111677,,37.71,,sale,success,2017-02-13
10555,351600678397,395279635965,,80.0,,sale,success,2017-02-13
10556,351604446717,395284059645,,44.71,,sale,success,2017-02-13
10557,351605102077,395284944381,,68.0,,sale,success,2017-02-13
10558,351612048893,395293398525,,28.55,,sale,success,2017-02-13
10559,351612179965,395293693437,,28.55,,sale,success,2017-02-13
10560,351614670333,395297592829,,66.81,,sale,success,2017-02-13
10561,351615489533,395299034621,,133.61,,sale,success,2017-02-13
10562,351621551613,395308766717,,37.71,,sale,success,2017-02-13
10563,351631545853,395324429821,,25.0,,sale,success,2017-02-13
10564,351691150845,395395503613,,17.78,,sale,success,2017-02-13
10565,351694689789,395399697917,,189.0,,sale,success,2017-02-13
10566,351695836669,395400910333,,11.31,,sale,success,2017-02-13
10567,351722608125,395431876093,,146.43,,sale,success,2017-02-13
10568,351730570749,395441837565,,26.94,,sale,success,2017-02-13
10569,351732143613,395443279357,,35.0,incorrect_zip,sale,failure,2017-02-13
10570,351732143613,395443738109,,35.0,,sale,success,2017-02-13
10571,351732405757,395444131325,,40.95,,sale,success,2017-02-13
10572,351733028349,395444852221,,26.94,,sale,success,2017-02-13
10573,351739188733,395452487165,,20.47,,sale,success,2017-02-14
10574,351754065405,395471361533,,11.31,,sale,success,2017-02-14
10575,351795615229,395524773373,,37.71,,sale,success,2017-02-14
10576,351800890877,395533260285,,57.64,,sale,success,2017-02-14
10577,351829726717,395586344445,,42.0,,sale,success,2017-02-14
10578,351853581821,395629729277,,25.0,,sale,success,2017-02-14
10579,351919019517,395729081853,,35.0,,sale,success,2017-02-14
10580,351959389693,395798255101,,42.56,,sale,success,2017-02-14
10581,351972201981,395819849213,,11.0,,sale,success,2017-02-14
10582,351972955645,395820897789,,25.32,,sale,success,2017-02-14
10583,351975806461,395826238973,,64.0,,sale,success,2017-02-14
10584,351976691197,395827615229,,44.71,,sale,success,2017-02-14
10585,351980525053,395834136061,,42.0,,sale,success,2017-02-14
10586,352007525885,395875096061,,91.0,,sale,success,2017-02-14
10587,352007689725,395875259901,,200.0,,sale,success,2017-02-14
10588,352007689725,395875292669,,7.96,,sale,success,2017-02-14
10589,352015750653,395884107261,,53.33,,sale,success,2017-02-14
10590,352067753469,395948299773,,26.94,,sale,success,2017-02-14
10591,352079779325,395962390013,,54.0,,sale,success,2017-02-14
10592,352110941693,395999417853,,42.0,,sale,success,2017-02-14
10593,351980525053,396022289917,395834136061,42.0,,refund,success,2017-02-14
10594,351612048893,396024026621,395293398525,28.55,,refund,success,2017-02-14
10595,351621551613,396024354301,395308766717,37.71,,refund,success,2017-02-14
10596,351571875325,396025402877,395247162877,37.71,,refund,success,2017-02-14
10597,351600252413,396027336189,395279111677,37.71,,refund,success,2017-02-14
10598,352007689725,396028319229,395875259901,37.71,,refund,success,2017-02-14
